title,author,publisher,series,sales_date,isbn,price,item_url,image_url,description,availability
SDI批判,豊田利幸 著,岩波書店,岩波新書,1988.2,4004300118,528,https://books.rakuten.co.jp/rb/9165065/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,ＩＮＦ全廃からさらに核廃絶へ進む上での最大の障害、ＳＤＩ（戦略防衛構想）。それは本当に核兵器を無力化し、時代遅れにするものなのか。ハイテクに多くの副産物をもたらすのか。ソ連も同じことをやっているのか。ＳＤＩの危険な実態を暴きながら、様々な幻想や疑問に徹底的な検討を加え、世界を核戦争の恐怖から解放する道を探る。,1
嫁と姑,永六輔 著,岩波書店,岩波新書,2001.1,4004307112,836,https://books.rakuten.co.jp/rb/1309301/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0043/00430711.jpg,「秋茄子は嫁に食わすな」「姑と嫁の仲の良いのは物怪の不思議」-昔から嫁姑をめぐる諺には事欠かない。諺や語録、対談・講演録を通じて、嫁姑のこれまでとこれからを語り、賢いつきあい方を考える。『夫と妻』『親と子』に続き、家族のかたちを考える三部作の完結編。読者のリクエストに応えて、ご存じ、六輔辻説法はいよいよ快調。,1
本と私,鶴見俊輔 編,岩波書店,岩波新書,2003.11,4004390087,814,https://books.rakuten.co.jp/rb/1616974/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0043/00439008.jpg,,1
未熟児,山内逸郎 著,岩波書店,岩波新書,1992.9,4004302455,619,https://books.rakuten.co.jp/rb/553044/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,今やわずか３９８グラムの未熟児が無事に育つようになった。だがそこに至るには一医師の生涯をかけた厳しいドラマがある。小さな命を救うための苦闘は小児医療に大きな役割を果たしてきた。未熟児保育のパイオニアとして最前線を突き進んできた著者が、４０年間を振り返り、母乳の重要性や新生児のケアのしかた、優しさの意味などを語る。,1
IT汚染,吉田文和 著,岩波書店,岩波新書,2001.7,4004307414,814,https://books.rakuten.co.jp/rb/1360349/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0043/00430741.gif,,1
桜,勝木俊雄 著,岩波書店,岩波新書 新赤版 ; 1534,2015.2,9784004315346,946,https://books.rakuten.co.jp/rb/13145139/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5346/9784004315346.jpg,花は桜ー。古来より日本人はこの花を愛し、格別な想いを寄せてきた。里の桜、山の桜。豊かな日本の自然に育まれ、多種多様な姿を見せながら息づく桜は、日本人の美意識を象徴する花といえる。生き物としての基礎知識から、人間・歴史・文化とのかかわりまで。私たちの心をとらえてやまない、花の魅力のありかを伝える。,1
正倉院,東野治之 著,岩波書店,岩波新書,1988.10,4004300428,792,https://books.rakuten.co.jp/rb/944480/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0427/9784004300427.jpg,「海のシルクロード」を旅した宝物、輸入品が長らく国産品といわれていた謎、そして屏風の下貼に使われていた輸入品購入申請書が語るものは何かー。著者は、正倉院にまつわる興味深いエピソードを紹介しながら、古代の日本が外国文化を採り入れ享受していった様子をたどり直し、秘められた日本文化の深層を探る。,1
日本語. 下,金田一春彦 著,岩波書店,岩波新書,1988.3,4004300037,990,https://books.rakuten.co.jp/rb/299743/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0038/9784004300038.jpg,"4　表記法から見た日本語

　一　日本人と文字

　二　種々の文字の使い分け

　三　漢字の表意性

　四　漢字の多数性と多画性

　五　漢字の非日本性

　六　縦書きと横書き

5　文法から見た日本語（一）

　一　日本語の文法とその単位

　二　名詞の性と部類別

　三　名詞の数と数詞

　四　名詞の格

　五　動詞の形態と種類

　六　動詞のテンスとアスペクト

　七　動詞のヴォイス

　八　形容詞と副詞類

　九　「だ」「のだ」と「-ない」

一〇　代名詞・指示語など

一一　人称と敬語

一二　日本人愛用の語法

6　文法から見た日本語（二）

　一　センテンスとその種類

　二　語句の並べ方

　三　語句の結びつけ方

7　日本人の言語表現

　一　日本語の簡略表現

　二　他人への考慮

終章　日本語はどうなるか

あとがき",1
親鸞,野間宏 著,岩波書店,岩波新書. 評伝選,1994.6,4000038516,1708,https://books.rakuten.co.jp/rb/664315/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,,1
戦後史,中村政則 著,岩波書店,岩波新書,2005.7,4004309557,1144,https://books.rakuten.co.jp/rb/3608182/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0043/00430955.jpg,"序章　「戦後史」をどのように描くか

第一章　「戦後」の成立(一九四五〜一九六〇年)
　1　敗戦という経験
　2　占領と新憲法
　3　冷戦のはじまり
　4　戦後文化と戦後思想
　5　冷戦下のアジア
　6　単独講和と独立日本
　7　一九五五年体制の成立

第二章　「戦後」の基本的枠組みの定着(一九六〇〜一九七三年)
　1　高度経済成長の時代
　2　大衆消費社会の成立
　3　一九六〇年代の文化と思想
　4　ベトナム戦争
　5　未完の「戦後処理」──日韓国交正常化・沖縄返還・日中国交回復
　日韓基本条約／沖縄返還／日中国交回復

第三章　「戦後」のゆらぎ(一九七三〜一九九〇年)
　1　「日本列島改造論」とオイルショック
　2　新中間層のゆらぎ
　3　保守本流とは何か
　4　忘却の中の戦争──アジアから問われる戦争責任
　5　バブル経済の発生
　6　昭和の終焉──昭和とは何であったか

第四章　「戦後」の終焉(一九九〇〜二〇〇〇年)
　1　湾岸戦争の衝撃──「国際貢献」への呪縛
　2　バブル経済の崩壊
　3　農業・農村の崩壊
　4　新国家主義の台頭──「戦争」「歴史」「教科書」
　5　地下鉄サリン事件

終章　新しい戦争の中で──「戦後」とは何だったのか
　1　九・一一同時多発テロとアフガン戦争
　2　イラク戦争
　3　「戦争のできる国家」へ
　4　小泉内閣は何をしてきたか
　5　憲法改正問題
　6　戦後とは何だったのか

あとがき
参考文献
略年表",1
災害救援,野田正彰 著,岩波書店,岩波新書,1995.7,4004304016,792,https://books.rakuten.co.jp/rb/1747604/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4012/9784004304012.jpg,災害に遭った人々を救援するーその本質を日本社会は理解せず、「物」の回復を最優先する陰で、多くの価値を見失ってきた。ようやく注目を浴びた「心のケア」も、言葉だけがひとり歩きしている。奥尻のルポ『災害救援の文化を創る』（岩波ブックレット）に加筆した第一部、阪神大震災を多角的に分析する第二部により、新しい救援の文化を考える。,1
南京事件,笠原十九司 著,岩波書店,岩波新書,1997.11,4004305306,924,https://books.rakuten.co.jp/rb/933445/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0043/00430530.jpg,日中戦争において、日本は当時の中国の首都、南京を激戦のすえ攻略した。このときに発生した、いわゆる「南京大虐殺」は重大な戦争犯罪として、いまも論議の的になっている。著者は、攻略戦の発端から説きおこし、外国人記録を含めた史料群を博捜し分析して、その全体像を描き出していく。現代史の焦点を衝く待望の歴史叙述。,1
特捜検察,魚住昭 著,岩波書店,岩波新書,1997.9,4004305241,814,https://books.rakuten.co.jp/rb/1693612/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5248/9784004305248.jpg,"はじめに

1　日本の黒幕
　ロッキード事件関連年表
　秘密代理人／検察首脳会議／主任検事／児玉機関／落下傘方式／スケープゴート／心臓発作／特捜資料課／コーチャン・チャート

2　首相の犯罪
　理研コンツェルン／三木おろし／取調室／心に曇りを感じる金／背負いきれない重荷／段ボール箱／請　託／外為法違反／田中邸／離党届／P3C疑惑はどこへ
　検察庁の機構

3　特捜部の誕生
　昭和電工事件関連年表
　GHQ文書／どす黒い思惑／不世出の特捜検事／憲兵司令部／はさみ撃ち／GHQの内部抗争／ミスター検察／ケーディス追い出し計画／捜査権争い／全面自供／逮捕許諾請求／闇に葬られた疑惑／失意の帰国
　東京地検特捜部

4　国滅ぶとも
　4、5章の関連年表
　エリート検事の死／「事件つぶし」の誤解／東京地検を告発する／疑惑の大伽藍／権力の二重構造／北北西に進路を取れ／「秘書業務を解く」／腐りかけたナマコ／金庫番の死／就職協定／清廉の人
　検察庁と法務省

5　不透明な国家
　ドンの上申書／「形式犯しか出てこない」／先行自白／証拠上の弱み／特捜神話／極秘情報／一党支配の負の結晶／談合システム／日米構造協議／フロッピー／埼玉土曜会事件／闇の系譜／ハートの銀行／日本版SEC／パンドラの箱

あとがき
主な参考・引用文献",1
薬物依存,宮里勝政 著,岩波書店,岩波新書,1999.4,4004306124,726,https://books.rakuten.co.jp/rb/1056798/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,覚せい剤、大麻、シンナーなどの乱用とその依存症は、最近中高生などの青少年の間にも広がり、深刻化している。これらさまざまな薬物の特性とは何か。その乱用にいたる社会的背景、依存形成の過程はどのようなものか。診断からそれぞれの薬物に対応した治療法、さらに予防や再発防止のための家族や社会の役割まで、わかりやすく紹介する。,1
冠婚葬祭,宮田登 著,岩波書店,岩波新書,1999.9,4004306302,770,https://books.rakuten.co.jp/rb/1093619/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,人の一生その誕生から死まで、さまざまな民俗儀礼にいろどられている。出産と命名、七五三、成人、結婚、厄年と年祝い、通夜と葬式。加えて現代では社会の高齢化にともない、あらためて“老いの習俗”が注目を集めている。時代をこえて、変容を重ねつつ今に伝えられる冠婚葬祭のなかに、日本人の人生観と霊魂観を探る。,1
教育入門,堀尾輝久 著,岩波書店,岩波新書,1989.1,4004300541,1012,https://books.rakuten.co.jp/rb/336171/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0043/00430054.jpg,日本の学校と教育が、世界から熱い視線を浴びている。だが、現状はどうか。過熱する受験競争、拡大する学校間格差、体罰やいじめの横行。学ぶ存在である人間の原点にたち返って教育を問い直すことが、いま切実に求められている。近代以降の学校の歴史をたどり、教育学の立場から、脱学校論など現代の学校批判にもこたえようとする。,1
バルカン,芦田均 著,岩波書店,岩波新書,1992.5,4004000270,587,https://books.rakuten.co.jp/rb/9164373/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,,1
